track_popularity,mode,speechiness,instrumentalness,energy,danceability,liveness,acousticness,valence,duration_ms,type,key,tempo,loudness
85,1.0,0.0396,0.085,0.463,0.809,0.109,0.256,0.364,298941.0,audio_features,11.0,111.98,-11.377
68,1.0,0.104,0.00202,0.373,0.735,0.288,0.762,0.237,107673.0,audio_features,11.0,123.081,-10.478
71,0.0,0.0514,0.391,0.721,0.781,0.104,0.0945,0.849,250337.0,audio_features,5.0,123.011,-9.133
65,1.0,0.166,0.00545,0.521,0.839,0.607,0.245,0.33,205163.0,audio_features,7.0,105.992,-10.45
66,0.0,0.0476,1.38e-05,0.535,0.726,0.0984,0.0533,0.375,216558.0,audio_features,7.0,98.067,-7.804
67,0.0,0.0333,0.0413,0.229,0.609,0.113,0.558,0.19,186293.0,audio_features,11.0,111.887,-12.36
70,1.0,0.063,0.000502,0.391,0.877,0.0945,0.0317,0.122,189230.0,audio_features,1.0,131.018,-8.196
59,1.0,0.252,4.2e-06,0.822,0.745,0.155,0.0103,0.415,143214.0,audio_features,7.0,86.733,-6.354
73,1.0,0.264,0.0,0.443,0.925,0.276,0.0172,0.35,236615.0,audio_features,1.0,136.078,-8.216
62,1.0,0.397,0.0,0.439,0.903,0.138,0.0407,0.532,307593.0,audio_features,8.0,139.112,-11.813
64,0.0,0.159,0.00156,0.234,0.766,0.358,0.332,0.256,153725.0,audio_features,11.0,96.882,-7.544
82,0.0,0.0846,0.0172,0.283,0.766,0.115,0.111,0.144,219692.0,audio_features,8.0,97.04,-10.33
65,1.0,0.0435,0.0143,0.6,0.875,0.132,0.0189,0.0906,162638.0,audio_features,1.0,119.987,-6.818
62,1.0,0.376,0.0,0.583,0.526,0.372,0.699,0.378,305374.0,audio_features,4.0,89.837,-9.172
60,1.0,0.373,1.55e-06,0.572,0.856,0.121,0.0136,0.454,228438.0,audio_features,1.0,82.445,-8.429
56,0.0,0.375,0.0,0.384,0.688,0.708,0.2,0.432,206120.0,audio_features,9.0,162.098,-8.824
60,1.0,0.13,9.55e-06,0.266,0.468,0.209,0.348,0.222,368036.0,audio_features,0.0,153.294,-11.121
75,0.0,0.287,0.0,0.481,0.928,0.176,0.105,0.613,210937.0,audio_features,9.0,134.007,-9.35
59,0.0,0.353,0.0,0.551,0.813,0.386,0.08,0.598,250770.0,audio_features,6.0,124.957,-7.605
77,0.0,0.45,0.0,0.693,0.618,0.112,0.246,0.454,283551.0,audio_features,7.0,170.982,-5.943
36,0.0,0.455,0.0,0.492,0.626,0.57,0.0625,0.198,218674.0,audio_features,10.0,141.847,-6.89
29,0.0,0.165,0.0,0.612,0.911,0.547,0.0848,0.587,149569.0,audio_features,10.0,97.011,-6.946
57,1.0,0.0395,0.07,0.457,0.81,0.109,0.25,0.358,298941.0,audio_features,11.0,111.981,-11.388
29,1.0,0.102,0.00301,0.359,0.735,0.29,0.766,0.225,107673.0,audio_features,11.0,123.047,-10.506
39,0.0,0.0514,0.399,0.72,0.78,0.104,0.0989,0.841,250337.0,audio_features,5.0,122.993,-9.131
27,1.0,0.162,0.00523,0.522,0.838,0.607,0.234,0.332,205163.0,audio_features,7.0,105.993,-10.452
34,0.0,0.0479,1.17e-05,0.531,0.752,0.0984,0.0533,0.366,216558.0,audio_features,7.0,98.032,-7.804
27,0.0,0.0338,0.0273,0.236,0.627,0.113,0.534,0.205,186293.0,audio_features,11.0,111.937,-12.273
39,1.0,0.0653,0.00177,0.381,0.876,0.0942,0.0352,0.116,189230.0,audio_features,1.0,131.013,-8.276
26,1.0,0.252,4.87e-06,0.819,0.68,0.155,0.00979,0.408,143214.0,audio_features,1.0,130.284,-6.367
45,1.0,0.239,0.0,0.431,0.926,0.279,0.0138,0.333,236615.0,audio_features,1.0,136.051,-8.178
31,1.0,0.428,0.0,0.432,0.904,0.138,0.0448,0.531,307593.0,audio_features,8.0,139.062,-11.829
24,0.0,0.162,0.00131,0.235,0.772,0.356,0.347,0.27,153725.0,audio_features,11.0,96.876,-7.545
45,0.0,0.0839,0.0174,0.284,0.768,0.118,0.108,0.139,219692.0,audio_features,8.0,97.063,-10.328
34,1.0,0.0399,0.0228,0.604,0.881,0.132,0.0181,0.0991,162638.0,audio_features,1.0,120.0,-6.862
27,1.0,0.38,0.0,0.573,0.515,0.37,0.711,0.398,305374.0,audio_features,4.0,85.434,-9.169
29,1.0,0.386,2.34e-06,0.575,0.858,0.12,0.0145,0.478,228438.0,audio_features,1.0,82.001,-8.464
26,1.0,0.349,0.0,0.389,0.699,0.709,0.194,0.409,206120.0,audio_features,0.0,162.044,-8.832
23,1.0,0.13,9.55e-06,0.266,0.468,0.209,0.348,0.222,368036.0,audio_features,0.0,153.292,-11.121
49,0.0,0.389,0.0,0.49,0.927,0.176,0.107,0.614,210937.0,audio_features,9.0,133.99,-9.372
31,1.0,0.344,0.0,0.543,0.812,0.39,0.0782,0.618,250770.0,audio_features,9.0,124.927,-7.656
41,0.0,0.452,1.1e-06,0.69,0.62,0.112,0.248,0.424,283551.0,audio_features,7.0,170.994,-5.972
61,0.0,0.0482,0.0,0.566,0.378,0.382,0.149,0.196,328907.0,audio_features,9.0,87.691,-7.685
65,1.0,0.0453,0.000612,0.712,0.68,0.237,0.000803,0.0379,255787.0,audio_features,10.0,100.009,-7.184
63,1.0,0.165,1.18e-05,0.43,0.429,0.138,0.338,0.125,297373.0,audio_features,2.0,174.983,-11.373
77,1.0,0.172,6.6e-06,0.677,0.582,0.122,0.0312,0.205,240653.0,audio_features,7.0,193.818,-7.081
63,0.0,0.155,0.0,0.635,0.787,0.357,0.0253,0.237,209413.0,audio_features,4.0,130.018,-8.271
63,1.0,0.307,0.0,0.74,0.623,0.366,0.0635,0.35,253533.0,audio_features,1.0,82.877,-6.942
68,1.0,0.116,2.07e-06,0.314,0.694,0.117,0.611,0.341,333947.0,audio_features,0.0,119.905,-7.82
65,1.0,0.248,0.000234,0.406,0.878,0.112,0.134,0.784,195053.0,audio_features,1.0,128.014,-9.961
59,1.0,0.103,1.49e-05,0.449,0.536,0.284,0.11,0.171,290133.0,audio_features,1.0,99.889,-10.499
69,1.0,0.174,0.0,0.433,0.834,0.633,0.0258,0.229,189853.0,audio_features,0.0,133.938,-9.607
74,0.0,0.185,0.0,0.468,0.59,0.101,0.0789,0.349,245227.0,audio_features,10.0,92.287,-11.083
88,1.0,0.0536,0.0018,0.625,0.792,0.329,0.00776,0.37,173987.0,audio_features,1.0,103.967,-5.609
61,1.0,0.502,3.84e-06,0.432,0.676,0.0799,0.00163,0.12,220427.0,audio_features,1.0,145.869,-9.51
70,0.0,0.113,1.1e-05,0.475,0.746,0.197,0.0175,0.292,241400.0,audio_features,10.0,80.006,-11.243
64,1.0,0.123,2.16e-06,0.462,0.713,0.105,0.192,0.0594,212947.0,audio_features,7.0,133.053,-10.027
76,1.0,0.104,4.88e-05,0.653,0.794,0.1,0.0489,0.397,263373.0,audio_features,7.0,117.996,-7.839
73,0.0,0.0303,0.00242,0.255,0.699,0.0985,0.405,0.242,106333.0,audio_features,4.0,132.031,-8.647
71,0.0,0.0761,0.0,0.252,0.722,0.0852,0.0671,0.275,238120.0,audio_features,1.0,79.923,-14.411
60,1.0,0.37,0.0,0.852,0.395,0.262,0.0657,0.112,311960.0,audio_features,5.0,76.428,-5.896
79,1.0,0.0551,0.00019,0.628,0.891,0.0504,0.00258,0.552,267067.0,audio_features,2.0,134.966,-7.863
28,0.0,0.0472,0.0,0.56,0.337,0.382,0.139,0.206,328907.0,audio_features,9.0,89.132,-7.675
31,1.0,0.0445,0.000664,0.71,0.703,0.229,0.000823,0.0381,255787.0,audio_features,10.0,99.983,-7.198
29,1.0,0.157,8.8e-06,0.422,0.43,0.134,0.34,0.12,297373.0,audio_features,2.0,174.996,-11.352
43,1.0,0.171,6.15e-06,0.681,0.6,0.108,0.0351,0.191,240653.0,audio_features,7.0,193.755,-7.065
39,0.0,0.161,0.0,0.627,0.786,0.358,0.0249,0.233,209413.0,audio_features,4.0,129.988,-8.288
29,1.0,0.331,0.0,0.742,0.549,0.369,0.0663,0.334,253533.0,audio_features,1.0,82.617,-6.923
33,1.0,0.0975,2.39e-06,0.306,0.692,0.117,0.619,0.385,333947.0,audio_features,0.0,119.442,-8.607
33,1.0,0.255,0.000215,0.403,0.877,0.112,0.134,0.785,195053.0,audio_features,1.0,128.009,-9.966
25,1.0,0.115,2.1e-05,0.435,0.533,0.329,0.101,0.168,290147.0,audio_features,1.0,99.971,-10.526
33,1.0,0.158,0.0,0.436,0.834,0.564,0.0273,0.239,189693.0,audio_features,0.0,133.911,-9.57
48,0.0,0.211,0.0,0.468,0.555,0.113,0.0786,0.325,245227.0,audio_features,10.0,93.877,-11.131
65,1.0,0.0578,0.00275,0.605,0.788,0.318,0.00899,0.427,173973.0,audio_features,1.0,103.94,-5.586
36,1.0,0.542,1.75e-05,0.44,0.711,0.0782,0.00146,0.101,220440.0,audio_features,1.0,129.212,-9.605
37,1.0,0.165,1.93e-05,0.478,0.733,0.284,0.016,0.308,241413.0,audio_features,8.0,80.011,-11.13
39,1.0,0.0917,1.6e-05,0.442,0.726,0.106,0.186,0.0589,212947.0,audio_features,7.0,133.066,-10.087
53,1.0,0.101,2.47e-05,0.646,0.787,0.104,0.0504,0.426,263360.0,audio_features,7.0,117.969,-7.792
32,0.0,0.0307,0.00379,0.27,0.694,0.0912,0.392,0.199,106333.0,audio_features,4.0,132.0,-8.75
37,0.0,0.086,0.0,0.263,0.711,0.0772,0.0728,0.243,238147.0,audio_features,1.0,79.923,-14.423
29,1.0,0.245,0.0,0.849,0.598,0.359,0.0606,0.108,311960.0,audio_features,0.0,79.969,-5.896
51,1.0,0.0548,0.000411,0.628,0.892,0.0463,0.00268,0.62,267187.0,audio_features,2.0,134.961,-7.77
29,1.0,0.136,6.83e-06,0.566,0.881,0.204,0.00378,0.232,231231.0,audio_features,2.0,140.04,-7.562
42,0.0,0.263,0.0,0.666,0.807,0.227,0.00295,0.274,217707.0,audio_features,8.0,131.994,-6.188
26,1.0,0.431,7.8e-06,0.482,0.828,0.0807,0.0429,0.281,211643.0,audio_features,7.0,165.946,-8.469
28,1.0,0.0445,6.03e-05,0.356,0.504,0.107,0.12,0.169,314632.0,audio_features,1.0,136.028,-10.84
27,0.0,0.381,4.29e-06,0.406,0.556,0.1,0.0828,0.256,209288.0,audio_features,0.0,109.035,-9.409
25,1.0,0.3,2.82e-06,0.47,0.844,0.141,0.0079,0.395,202085.0,audio_features,1.0,170.91,-6.048
27,1.0,0.305,0.00225,0.554,0.829,0.12,0.000285,0.203,180000.0,audio_features,0.0,160.026,-9.223
24,1.0,0.391,4.96e-06,0.328,0.813,0.119,0.0201,0.191,220862.0,audio_features,0.0,137.999,-10.069
50,1.0,0.201,0.0,0.56,0.859,0.114,0.0529,0.625,205879.0,audio_features,1.0,142.04,-7.249
27,0.0,0.272,0.000665,0.531,0.766,0.11,0.528,0.29,188703.0,audio_features,0.0,146.089,-10.899
24,0.0,0.458,0.0,0.599,0.622,0.145,0.686,0.275,253935.0,audio_features,4.0,92.833,-9.207
64,1.0,0.12,4.72e-06,0.546,0.881,0.226,0.00296,0.276,231231.0,audio_features,2.0,140.032,-7.566
62,0.0,0.266,0.0,0.675,0.776,0.227,0.00196,0.27,217707.0,audio_features,8.0,131.984,-6.224
60,1.0,0.429,1.24e-06,0.49,0.824,0.0807,0.0369,0.307,211643.0,audio_features,7.0,165.948,-8.391
62,1.0,0.0467,3.74e-05,0.358,0.51,0.111,0.125,0.171,314632.0,audio_features,1.0,136.036,-10.847
64,0.0,0.285,1.27e-05,0.416,0.739,0.1,0.0966,0.259,209288.0,audio_features,0.0,109.168,-9.319
59,1.0,0.298,1.79e-06,0.479,0.845,0.157,0.0104,0.35,202085.0,audio_features,1.0,170.919,-6.065
59,1.0,0.255,0.0016,0.55,0.828,0.134,0.000379,0.254,180000.0,audio_features,5.0,160.016,-9.158
57,1.0,0.391,2.95e-06,0.329,0.787,0.118,0.0207,0.209,220862.0,audio_features,0.0,137.85,-9.991
73,1.0,0.187,0.0,0.553,0.852,0.332,0.0559,0.656,205879.0,audio_features,1.0,142.079,-7.286
64,0.0,0.255,0.000457,0.526,0.758,0.0913,0.513,0.312,188703.0,audio_features,5.0,146.054,-10.81
56,0.0,0.398,0.0,0.619,0.744,0.123,0.671,0.317,253935.0,audio_features,4.0,89.252,-9.143
67,1.0,0.0723,0.0,0.563,0.714,0.0776,0.0266,0.31,241853.0,audio_features,1.0,100.091,-7.574
74,1.0,0.478,0.0,0.571,0.747,0.534,0.38,0.553,181933.0,audio_features,11.0,172.104,-7.916
69,0.0,0.383,2.15e-06,0.756,0.825,0.0762,0.265,0.888,177733.0,audio_features,11.0,172.938,-3.687
69,0.0,0.223,0.0,0.412,0.72,0.342,0.196,0.179,275840.0,audio_features,11.0,114.408,-8.687
63,0.0,0.301,1.06e-06,0.467,0.823,0.135,0.543,0.618,310933.0,audio_features,0.0,95.026,-10.394
60,1.0,0.0595,3.77e-05,0.492,0.905,0.371,0.0149,0.142,177840.0,audio_features,2.0,110.017,-8.598
66,1.0,0.101,0.0,0.623,0.868,0.125,0.0249,0.498,180667.0,audio_features,2.0,105.446,-8.595
62,1.0,0.17,8.81e-06,0.392,0.521,0.198,0.747,0.166,294973.0,audio_features,3.0,91.939,-7.88
67,0.0,0.423,8.8e-05,0.51,0.605,0.104,0.165,0.389,236973.0,audio_features,11.0,65.255,-8.094
60,0.0,0.0509,7.34e-06,0.466,0.312,0.215,0.729,0.195,212280.0,audio_features,9.0,135.44,-8.163
61,0.0,0.105,0.000337,0.427,0.926,0.0818,0.0703,0.304,268480.0,audio_features,10.0,96.025,-7.584
63,1.0,0.513,0.0,0.535,0.568,0.114,0.217,0.326,167653.0,audio_features,4.0,83.589,-9.306
57,1.0,0.0322,0.0,0.481,0.555,0.101,0.124,0.098,281320.0,audio_features,6.0,107.793,-7.419
62,1.0,0.0496,0.0,0.55,0.651,0.165,0.0403,0.119,252640.0,audio_features,7.0,107.567,-8.215
60,0.0,0.284,0.0,0.476,0.545,0.13,0.168,0.223,264907.0,audio_features,7.0,154.362,-7.444
76,1.0,0.0534,0.000144,0.235,0.697,0.107,0.62,0.378,320400.0,audio_features,7.0,99.947,-8.651
59,1.0,0.251,0.0,0.85,0.554,0.155,0.107,0.383,283307.0,audio_features,5.0,128.429,-4.155
30,1.0,0.0877,0.0,0.563,0.725,0.0776,0.0179,0.317,241853.0,audio_features,1.0,100.021,-7.553
43,1.0,0.477,0.0,0.511,0.742,0.545,0.398,0.572,181933.0,audio_features,11.0,171.789,-8.176
37,0.0,0.385,6.59e-06,0.757,0.834,0.0787,0.284,0.878,177733.0,audio_features,11.0,173.001,-3.708
35,0.0,0.17,0.0,0.397,0.753,0.342,0.189,0.198,275840.0,audio_features,11.0,114.641,-8.763
28,0.0,0.294,1.27e-06,0.449,0.823,0.136,0.555,0.564,310933.0,audio_features,7.0,95.024,-10.452
26,1.0,0.0589,3.47e-05,0.505,0.905,0.371,0.015,0.118,177840.0,audio_features,2.0,110.017,-8.598
34,1.0,0.0918,1.01e-06,0.622,0.856,0.127,0.0252,0.498,180667.0,audio_features,2.0,105.464,-8.737
26,1.0,0.194,1.07e-05,0.391,0.539,0.2,0.729,0.174,294973.0,audio_features,3.0,147.209,-8.052
33,1.0,0.412,8.34e-05,0.506,0.592,0.104,0.181,0.354,236973.0,audio_features,2.0,130.767,-8.127
22,0.0,0.0517,5.42e-06,0.468,0.345,0.217,0.706,0.194,212280.0,audio_features,9.0,135.502,-8.189
27,0.0,0.112,0.00237,0.366,0.922,0.0808,0.0798,0.356,268480.0,audio_features,10.0,95.993,-9.138
29,1.0,0.401,0.0,0.54,0.773,0.114,0.232,0.326,167653.0,audio_features,8.0,158.109,-9.268
23,1.0,0.0338,0.0,0.488,0.506,0.101,0.114,0.0837,281320.0,audio_features,1.0,107.905,-7.48
26,1.0,0.0522,0.0,0.544,0.659,0.166,0.0373,0.11,252640.0,audio_features,7.0,107.547,-8.227
24,1.0,0.264,0.0,0.47,0.582,0.131,0.169,0.204,264907.0,audio_features,3.0,153.969,-7.473
37,1.0,0.0466,0.000229,0.226,0.685,0.107,0.618,0.418,320400.0,audio_features,7.0,99.786,-8.694
24,1.0,0.315,0.0,0.846,0.488,0.156,0.0946,0.366,283307.0,audio_features,5.0,89.752,-4.206
54,1.0,0.437,0.0,0.681,0.432,0.236,0.114,0.296,366400.0,audio_features,6.0,77.793,-5.4
57,0.0,0.142,0.0,0.78,0.485,0.0568,0.149,0.267,267373.0,audio_features,9.0,136.972,-5.261
68,1.0,0.161,0.0,0.523,0.794,0.156,0.0331,0.56,174120.0,audio_features,8.0,86.307,-7.829
56,0.0,0.15,0.0,0.433,0.855,0.1,0.0414,0.394,217600.0,audio_features,1.0,99.975,-8.447
54,0.0,0.119,3.59e-05,0.345,0.652,0.297,0.0437,0.304,252053.0,audio_features,8.0,103.281,-11.319
59,1.0,0.136,1.08e-06,0.778,0.777,0.196,0.156,0.437,270200.0,audio_features,9.0,109.925,-6.349
70,0.0,0.416,0.0,0.494,0.737,0.126,0.629,0.44,322160.0,audio_features,1.0,94.485,-9.723
76,0.0,0.0961,3.4e-05,0.414,0.773,0.0733,0.00411,0.289,227880.0,audio_features,6.0,99.993,-7.436
50,0.0,0.152,0.0,0.489,0.685,0.132,0.411,0.461,296400.0,audio_features,6.0,75.018,-9.472
53,1.0,0.318,0.0,0.662,0.823,0.0805,0.0118,0.533,224040.0,audio_features,7.0,120.117,-8.426
46,0.0,0.242,0.0,0.487,0.519,0.15,0.0515,0.126,255827.0,audio_features,4.0,112.281,-8.803
61,1.0,0.505,0.0,0.565,0.668,0.124,0.171,0.142,261867.0,audio_features,6.0,140.489,-5.879
66,1.0,0.529,1.11e-05,0.762,0.521,0.114,0.138,0.266,433800.0,audio_features,2.0,164.09,-6.746
59,1.0,0.184,0.0,0.468,0.472,0.586,0.163,0.404,236360.0,audio_features,3.0,81.94,-5.815
60,1.0,0.402,0.0,0.515,0.668,0.223,0.0703,0.425,271573.0,audio_features,1.0,122.014,-6.977
57,0.0,0.0874,0.000368,0.717,0.676,0.0974,0.29,0.558,241000.0,audio_features,11.0,157.628,-8.219
52,1.0,0.39,0.0,0.679,0.597,0.231,0.115,0.3,366400.0,audio_features,6.0,79.95,-5.401
53,0.0,0.135,0.0,0.78,0.484,0.057,0.147,0.271,267373.0,audio_features,9.0,137.101,-5.264
53,1.0,0.159,0.0,0.522,0.794,0.156,0.0328,0.567,174133.0,audio_features,8.0,86.318,-7.829
51,0.0,0.257,0.0,0.427,0.832,0.101,0.0474,0.369,217680.0,audio_features,8.0,99.935,-8.516
49,0.0,0.101,3.37e-05,0.342,0.654,0.313,0.0487,0.294,251973.0,audio_features,8.0,103.064,-11.305
51,1.0,0.15,0.0,0.799,0.779,0.209,0.158,0.414,270187.0,audio_features,9.0,109.944,-6.359
59,0.0,0.413,0.0,0.491,0.738,0.126,0.626,0.448,322160.0,audio_features,1.0,94.378,-9.726
61,0.0,0.0952,2.68e-05,0.413,0.776,0.0724,0.00415,0.287,227880.0,audio_features,6.0,100.003,-7.438
48,0.0,0.135,0.0,0.488,0.683,0.132,0.408,0.469,296413.0,audio_features,6.0,75.039,-9.473
51,1.0,0.437,0.0,0.651,0.831,0.0809,0.0125,0.502,224013.0,audio_features,1.0,120.064,-8.363
46,0.0,0.345,0.0,0.494,0.419,0.144,0.0567,0.134,255853.0,audio_features,4.0,67.622,-8.782
54,1.0,0.55,0.0,0.569,0.637,0.18,0.173,0.148,261853.0,audio_features,6.0,140.269,-5.858
54,1.0,0.534,1.11e-05,0.762,0.521,0.114,0.139,0.264,433800.0,audio_features,2.0,164.289,-6.75
64,1.0,0.173,0.0,0.468,0.558,0.586,0.159,0.405,236360.0,audio_features,3.0,81.977,-5.812
67,1.0,0.397,0.0,0.515,0.67,0.25,0.0705,0.422,270867.0,audio_features,1.0,122.006,-6.977
10,1.0,0.4,0.0,0.676,0.507,0.232,0.108,0.314,366413.0,audio_features,6.0,79.317,-5.38
11,0.0,0.144,0.0,0.765,0.486,0.0611,0.142,0.28,267360.0,audio_features,9.0,137.136,-5.283
12,1.0,0.262,0.0,0.5,0.73,0.156,0.0324,0.599,174133.0,audio_features,8.0,172.628,-7.899
7,0.0,0.202,0.0,0.408,0.869,0.101,0.0407,0.374,217693.0,audio_features,6.0,99.979,-8.669
8,0.0,0.115,3.71e-05,0.347,0.625,0.235,0.0547,0.312,251960.0,audio_features,8.0,102.979,-10.791
8,1.0,0.134,2.42e-05,0.77,0.789,0.212,0.137,0.436,270187.0,audio_features,9.0,109.958,-6.452
17,0.0,0.5,3.14e-06,0.486,0.616,0.126,0.504,0.396,322160.0,audio_features,1.0,91.757,-10.166
33,0.0,0.0991,3e-05,0.415,0.776,0.0721,0.00416,0.283,227880.0,audio_features,6.0,100.003,-7.408
6,0.0,0.155,0.0,0.48,0.651,0.141,0.422,0.483,296400.0,audio_features,6.0,74.99,-9.481
5,1.0,0.348,0.0,0.661,0.834,0.0725,0.00994,0.579,224027.0,audio_features,7.0,120.174,-8.377
4,0.0,0.371,0.0,0.498,0.419,0.191,0.0572,0.132,255853.0,audio_features,4.0,70.383,-8.86
12,1.0,0.533,0.0,0.556,0.728,0.139,0.189,0.152,261853.0,audio_features,6.0,140.643,-5.909
13,1.0,0.527,3.53e-05,0.79,0.52,0.112,0.13,0.251,433800.0,audio_features,2.0,164.227,-5.392
9,1.0,0.231,0.0,0.465,0.453,0.382,0.141,0.476,236360.0,audio_features,3.0,77.075,-5.811
8,1.0,0.299,0.0,0.502,0.866,0.116,0.072,0.397,268253.0,audio_features,1.0,122.059,-6.941
5,0.0,0.129,0.000545,0.705,0.67,0.14,0.273,0.502,240960.0,audio_features,4.0,157.623,-8.359
20,1.0,0.4,0.0,0.676,0.507,0.232,0.108,0.314,366413.0,audio_features,6.0,79.317,-5.38
12,0.0,0.144,0.0,0.765,0.486,0.0611,0.142,0.28,267360.0,audio_features,9.0,137.136,-5.283
12,1.0,0.262,0.0,0.5,0.73,0.156,0.0324,0.599,174133.0,audio_features,8.0,172.628,-7.899
12,0.0,0.202,0.0,0.408,0.869,0.101,0.0407,0.374,217693.0,audio_features,6.0,99.979,-8.669
10,0.0,0.115,3.71e-05,0.347,0.625,0.235,0.0547,0.312,251960.0,audio_features,8.0,102.979,-10.791
14,1.0,0.134,2.42e-05,0.77,0.789,0.212,0.137,0.436,270187.0,audio_features,9.0,109.958,-6.452
24,0.0,0.5,3.14e-06,0.486,0.616,0.126,0.504,0.396,322160.0,audio_features,1.0,91.757,-10.166
20,0.0,0.0991,3e-05,0.415,0.776,0.0721,0.00416,0.283,227880.0,audio_features,6.0,100.003,-7.408
11,0.0,0.155,0.0,0.48,0.651,0.141,0.422,0.483,296400.0,audio_features,6.0,74.99,-9.481
11,1.0,0.348,0.0,0.661,0.834,0.0725,0.00994,0.579,224027.0,audio_features,7.0,120.174,-8.377
7,0.0,0.371,0.0,0.498,0.419,0.191,0.0572,0.132,255853.0,audio_features,4.0,70.383,-8.86
17,1.0,0.533,0.0,0.556,0.728,0.139,0.189,0.152,261853.0,audio_features,6.0,140.643,-5.909
20,1.0,0.527,3.53e-05,0.79,0.52,0.112,0.13,0.251,433800.0,audio_features,2.0,164.227,-5.392
19,1.0,0.231,0.0,0.465,0.453,0.382,0.141,0.476,236360.0,audio_features,3.0,77.075,-5.811
20,1.0,0.299,0.0,0.502,0.866,0.116,0.072,0.397,268253.0,audio_features,1.0,122.059,-6.941
11,0.0,0.129,0.000545,0.705,0.67,0.14,0.273,0.502,240960.0,audio_features,4.0,157.623,-8.359
15,1.0,0.391,0.0,0.673,0.555,0.233,0.107,0.319,366413.0,audio_features,6.0,79.87,-5.383
19,0.0,0.143,0.0,0.764,0.485,0.061,0.141,0.282,267360.0,audio_features,9.0,137.126,-5.28
27,1.0,0.283,0.0,0.5,0.728,0.156,0.0312,0.604,174133.0,audio_features,8.0,172.635,-7.897
17,0.0,0.26,0.0,0.408,0.86,0.1,0.0415,0.349,217693.0,audio_features,1.0,99.959,-8.67
15,0.0,0.114,4.15e-05,0.348,0.628,0.235,0.0536,0.312,251960.0,audio_features,8.0,102.934,-10.791
18,1.0,0.135,2.18e-05,0.77,0.791,0.216,0.136,0.405,270187.0,audio_features,9.0,109.967,-6.452
24,0.0,0.483,2.93e-06,0.487,0.692,0.127,0.508,0.399,322160.0,audio_features,1.0,93.886,-10.173
28,0.0,0.0948,3.12e-05,0.411,0.774,0.0722,0.00397,0.275,227880.0,audio_features,6.0,100.002,-7.412
15,0.0,0.13,0.0,0.48,0.682,0.138,0.418,0.504,296400.0,audio_features,6.0,75.0,-9.479
16,1.0,0.423,0.0,0.661,0.834,0.0724,0.0103,0.57,224027.0,audio_features,7.0,120.182,-8.38
13,0.0,0.256,0.0,0.5,0.528,0.19,0.0584,0.13,255853.0,audio_features,4.0,95.588,-8.859
20,1.0,0.561,0.0,0.565,0.709,0.139,0.189,0.162,261853.0,audio_features,6.0,140.658,-5.88
24,1.0,0.44,2.87e-05,0.789,0.535,0.112,0.131,0.269,433800.0,audio_features,2.0,91.756,-5.397
35,1.0,0.217,0.0,0.468,0.465,0.383,0.143,0.502,236360.0,audio_features,3.0,82.976,-5.809
40,1.0,0.302,0.0,0.502,0.87,0.116,0.0738,0.402,268253.0,audio_features,1.0,122.046,-6.94
55,1.0,0.405,0.0,0.679,0.522,0.231,0.114,0.296,366400.0,audio_features,6.0,79.849,-5.401
59,0.0,0.135,0.0,0.78,0.484,0.0572,0.147,0.271,267373.0,audio_features,9.0,137.105,-5.264
68,1.0,0.156,0.0,0.524,0.793,0.156,0.0319,0.579,174133.0,audio_features,8.0,86.325,-7.827
59,0.0,0.27,0.0,0.427,0.836,0.101,0.0474,0.368,217680.0,audio_features,8.0,99.912,-8.516
53,0.0,0.102,3.51e-05,0.341,0.653,0.312,0.0481,0.292,251973.0,audio_features,8.0,103.061,-11.305
60,1.0,0.15,0.0,0.799,0.78,0.209,0.158,0.414,270187.0,audio_features,9.0,109.944,-6.359
71,0.0,0.413,0.0,0.491,0.739,0.126,0.626,0.448,322160.0,audio_features,1.0,94.391,-9.726
74,0.0,0.0946,2.73e-05,0.414,0.777,0.0724,0.00421,0.287,227880.0,audio_features,6.0,100.002,-7.44
52,0.0,0.135,0.0,0.49,0.683,0.132,0.406,0.465,296413.0,audio_features,6.0,75.03,-9.469
57,1.0,0.437,0.0,0.651,0.831,0.0809,0.0125,0.502,224013.0,audio_features,1.0,120.065,-8.363
47,0.0,0.348,0.0,0.495,0.419,0.144,0.056,0.132,255853.0,audio_features,4.0,67.622,-8.781
61,1.0,0.546,0.0,0.569,0.681,0.18,0.173,0.147,261853.0,audio_features,6.0,140.532,-5.859
64,1.0,0.536,1.13e-05,0.761,0.52,0.114,0.139,0.264,432853.0,audio_features,2.0,164.083,-6.75
14,1.0,0.391,0.0,0.673,0.555,0.233,0.107,0.319,366413.0,audio_features,6.0,79.87,-5.383
26,0.0,0.143,0.0,0.764,0.485,0.061,0.141,0.282,267360.0,audio_features,9.0,137.126,-5.28
48,1.0,0.283,0.0,0.5,0.728,0.156,0.0312,0.604,174133.0,audio_features,8.0,172.635,-7.897
24,0.0,0.26,0.0,0.408,0.86,0.1,0.0415,0.349,217693.0,audio_features,1.0,99.959,-8.67
23,0.0,0.114,4.15e-05,0.348,0.628,0.235,0.0536,0.312,251960.0,audio_features,8.0,102.934,-10.791
28,1.0,0.135,2.18e-05,0.77,0.791,0.216,0.136,0.405,270187.0,audio_features,9.0,109.967,-6.452
38,0.0,0.483,2.93e-06,0.487,0.692,0.127,0.508,0.399,322160.0,audio_features,1.0,93.886,-10.173
